,latitude,longitude,Wind_Speed,Land_Sea_Mask
544,32.5,32.25,6.293796652423856,0.0
545,32.5,32.5,6.221986085014116,0.0
546,32.5,32.75,6.126780219624732,0.0
547,32.5,33.0,5.988845441953082,0.0
548,32.5,33.25,5.870894147972377,0.0
549,32.5,33.5,5.715900298857236,0.0
550,32.5,33.75,5.577721820164965,0.0
551,32.5,34.0,5.486658872126143,0.0
552,32.5,34.25,5.46903116496787,0.0
553,32.5,34.5,5.037924059488808,0.0
554,32.5,34.75,4.06157653720638,0.2988418048921917
555,32.5,35.0,3.005944949548492,0.6881876306593624
556,32.25,26.0,6.406792692318594,0.0
557,32.25,26.25,6.385590703524541,0.0
558,32.25,26.5,6.382909992297707,0.0
559,32.25,26.75,6.439773563776008,0.0
560,32.25,27.0,6.522550677113706,0.0
561,32.25,27.25,6.645538458853918,0.0
562,32.25,27.5,6.7923277069414745,0.0
563,32.25,27.75,6.871124370275692,0.0
564,32.25,28.0,6.925388464200699,0.0
565,32.25,28.25,6.934405401963687,0.0
566,32.25,28.5,6.951464473407177,0.0
567,32.25,28.75,6.953901483613389,0.0
568,32.25,29.0,6.935623907066793,0.0
569,32.25,29.25,6.905567447856834,0.0
570,32.25,29.5,6.881928448856569,0.0
571,32.25,29.75,6.851384587605367,0.0
572,32.25,30.0,6.799395036539492,0.0
573,32.25,30.25,6.736845107913361,0.0
574,32.25,30.5,6.663653568053434,0.0
575,32.25,30.75,6.620680954750546,0.0
576,32.25,31.0,6.568691403684671,0.0
577,32.25,31.25,6.547408181217078,0.0
578,32.25,31.5,6.492250516883126,0.0
579,32.25,31.75,6.442210573982221,0.0
580,32.25,32.0,6.409717104566049,0.0
581,32.25,32.25,6.296721064671312,0.0
582,32.25,32.5,6.2000529931582,0.0
583,32.25,32.75,6.091849740002346,0.0
584,32.25,33.0,5.913623060254643,0.0
585,32.25,33.25,5.744657019290549,0.0
586,32.25,33.5,5.623862546735929,0.0
587,32.25,33.75,5.425814850644361,0.0
588,32.25,34.0,5.290317083178923,0.0
589,32.25,34.25,5.335239304646781,0.0
590,32.25,34.5,4.716401179615786,0.0
591,32.25,34.75,3.738104049168387,0.3960600003051897
592,32.25,35.0,2.908789475994137,0.7954465689042163
593,32.0,26.0,6.128242425748459,0.0
594,32.0,26.25,6.262277987090169,0.0
595,32.0,26.5,6.23417113604518,0.0
596,32.0,26.75,6.291115941197021,0.0
597,32.0,27.0,6.403380878029896,0.0
598,32.0,27.25,6.535954233247877,0.0
599,32.0,27.5,6.648787805795535,0.0
600,32.0,27.75,6.717105325243036,0.0
